gene	geneID
MTCO1P35	107075234
MTND4LP5	107075235
MTND4LP7	107075236
MTND4LP9	107075237
MTND4LP11	107075238
MTND4LP12	107075239
MTND4LP17	107075240
MTND4LP19	107075241
MTND4LP20	107075242
MTND4LP25	107075243
MTND4LP30	107075244
MTND4LP3	107075245
NDUFB4P8	107075246
NDUFB4P11	107075247
RARRES2P11	107075248
RPSAP71	107075249
RPSAP73	107075250
RPL12P46	107075251
RPL12P49	107075252
MTND4P33	107075253
MTND5P32	107075254
MTND5P34	107075255
MTND5P40	107075256
MTCYBP7	107075257
MTCYBP15	107075258
MTCYBP6	107075259
MTCYBP21	107075260
MTND6P22	107075261
MTND6P25	107075262
MTCO1P7	107075263
MTCO1P11	107075264
MTCO1P15	107075265
MTCO2P6	107075266
MTCO2P9	107075267
MTCO2P17	107075268
MTCO3P9	107075269
MTCO3P12	107075270
MTCO3P17	107075271
MTATP6P13	107075272
MTATP6P15	107075273
MTATP6P17	107075274
MTATP6P19	107075275
MTND2P38	107075276
MTND3P13	107075277
MTND3P16	107075278
MTND3P17	107075279
MTND2P40	107075280
MTCO1P23	107075281
MTCO1P39	107075282
MTCO1P42	107075283
MTCO1P47	107075284
MTCO1P53	107075285
MTCO1P56	107075286
MTCO3P35	107075287
MTCO3P41	107075288
MTCO3P44	107075289
MTCO2P25	107075290
MTCO2P27	107075291
MTCO2P31	107075292
MTCO3P46	107075293
MTND3P20	107075294
MTND3P23	107075295
MTND4LP31	107075296
MTND3P25	107075297
MTND6P33	107075298
MTATP6P21	107075299
MTATP6P23	107075300
MTATP6P26	107075301
MTATP6P30	107075302
NDUFAB1P1	107075303
NDUFB10P2	107075304
MTND4LP14	107075305
MTND4LP21	107075306
RHOXF1P3	107075307
MTND4P34	107075308
MTND5P41	107075309
MTCO2P12	107075310
MTATP6P11	107075311
MTND2P39	107075312
MTCO3P39	107075313
MTND3P22	107075314
MTATP6P29	107075315
DUX4L32	107075316
RNU6-707P	107075318
RN7SL151P	107075319
MTATP8P4	107080107
DUX4L37	107080108
DUX4L33	107080551
PCMTD1P7	107080553
LINC01400	107080554
ODF2-AS1	107080620
LINC01077	107080621
USP9YP28	107080622
LINC01073	107080623
LINC01067	107080624
RN7SKP54	107080626
IQCA1-AS1	107080627
RNU1-48P	107080628
RNU2-52P	107080629
RN7SL68P	107080632
CFTRP2	107080633
RN7SL417P	107080636
UPK3BP1	107080637
ANKRD62P1	107080639
CYP4A26P	107080641
DUX4L36	107080642
DUX4L39	107080645
DUX4L38	107080648
DUX4L40	107080649
DUX4L41	107080650
DUX4L44	107080651
RN7SL736P	107080652
RN7SL796P	107080653
RN7SL825P	107080654
RNU4-33P	107080655
DUX4L48	107105251
DUX4L49	107105252
RNU6-322P	107105253
RNU6-799P	107105254
PCMTD1P6	107105255
RNU6-1055P	107105256
PCMTD1P8	107105257
PCMTD1P4	107105258
RNU6-1108P	107105259
PCMTD1P5	107105260
RNU1-5P	107105261
RNU1-41P	107105262
SEPT14P2	107105263
RNU1-70P	107105264
SEPT14P3	107105265
SEPT14P4	107105266
MTCO1P26	107105267
MTCO1P32	107105268
MTCO1P33	107105269
MTCO1P34	107105270
SEPT14P19	107105271
MTCO1P36	107105272
MTCO1P37	107105273
MTCO1P38	107105274
SEPT14P5	107105276
MTCO1P41	107105277
SEPT14P6	107105278
MTCO1P50	107105279
SEPT14P7	107105280
MTCO1P13	107105281
MTCO1P16	107105283
SEPT14P10	107105352
SEPT14P11	107105353
SEPT14P14	107105354
SEPT14P15	107126282
SEPT14P16	107126283
SEPT14P18	107126284
SEPT14P20	107126285
SEPT14P22	107126286
BCRP9	107126287
SLC25A39P2	107126289
SEPT14P23	107126290
CYP4F60P	107126294
AOX3P	107126360
MTCO2P28	107126362
MTATP6P8	107131119
MTND4LP4	107131120
MTND4LP6	107131121
RNU6-29P	107131122
MTND4LP15	107131123
MTND4LP8	107131124
CDK2AP2P2	107133486
MTND4LP23	107133487
MTND4LP27	107133488
MTND4LP28	107133489
MTND4LP29	107133490
MTND5P36	107133491
MTND5P37	107133493
CYP4F27P	107133494
MTND5P38	107133495
MTND5P39	107133496
CYP4F32P	107133497
MTND6P23	107133498
CYP4F33P	107133499
MTND6P26	107133500
MTND6P27	107133501
USP9YP14	107133502
MTND6P28	107133503
MTND6P29	107133504
MTND6P30	107133505
MTND6P31	107133507
RNA5SP387	107133508
ENPP7P6	107133511
KRT18P64	107133513
SMURF2P1	107133516
PSAT1P2	107133519
DHX40P1	107133522
ELOCP27	107133523
PARP4P3	107133524
DTX2P1	107161144
PMS2P11	107161145
MTND2P34	107161146
MTND2P35	107161147
MTND2P36	107161148
MTND2P37	107161150
AOX3P-AOX2P	107161151
MTCO2P10	107161153
PGBD4P1	107161154
YAM1	107161157
LINC02415	107161159
MTND3P11	107161160
MTND3P14	107161161
MTND3P15	107161162
NPAP1P7	107161163
MTND3P18	107161164
MTATP8P3	107161229
CLUHP10	107161230
LINC01593	107178918
RNY3P15	107178919
PYDC5	107181291
BOLA2-SMG1P6	107282092
SCARNA21B	107397391
SCARNA18B	107397392
SNORA101A	107399301
SNORA101B	107399303
MTCYBP25	107403064
MTCYBP26	107403065
MTCYBP30	107403066
CYP4F31P	107403068
MTATP6P10	107403069
MTATP6P28	107403070
MTATP6P12	107403071
MTATP6P5	107403073
MTND4P36	107403074
C2orf69P5	107403078
WBP1LP9	107403079
FAM183EP	107403081
CNTNAP3P9	107403148
CNTNAP3P4	107403150
GTF2IP10	107403151
GTF2IP15	107403154
GTF2IP17	107403156
GTF2IP19	107403157
MTCO2P26	107403163
MTCO2P13	107403168
MTCO2P14	107403169
MTCO3P6	107403235
MTCO3P14	107403236
MTCO3P3	107403237
MTCO3P25	107403240
MTCO3P26	107403241
MTCO3P32	107436001
MTCO3P33	107436003
MTCO3P34	107436004
MTCO3P36	107436006
MTCO3P37	107436007
CYP2C23P	107436076
CYP4F61P	107457588
RNU1-79P	107521942
RNU1-116P	107521946
RNU1-152P	107521952
LINC01976	107546764
IGHVII-30-21	107548099
ELOA3C	107983955
LINC02128	107983964
SMIM34B	107983987
SPEM3	107983988
UPK3BL2	107983993
LINC00415	107984009
LINC02277	107984027
MIR583HG	107984114
LINC02058	107984117
ARL4AP3	107984161
PPIAP40	107984349
LINC02457	107984439
LINC02467	107984446
SULT6B2P	107984497
LINC02354	107984503
CPNE8-AS1	107984504
LINC02416	107984528
LINC02371	107984539
CACNA1C-IT1	107984540
LINC02335	107984565
LINC00444	107984570
FKBP1BP1	107984636
LINC02279	107984637
LBHD2	107984640
LINC02306	107984700
LINC02253	107984764
LINC01852	107984773
LINC02248	107984780
LINC02132	107984811
MMP2-AS1	107984884
LINC01772	107984921
LINC01738	107984953
DHCR24-DT	107984958
LINC02096	107984977
LINC02094	107984995
LINC01916	107985128
WDR7-OT1	107985140
LINC01897	107985146
LINC01768	107985167
LINC01779	107985190
LINC01691	107985195
LINC01735	107985254
LINC02602	107985257
RPS27AP19	107985274
LINC01834	107985280
LINC01705	107985307
LINC01791	107985312
LINC01836	107985343
ACBD3-AS1	107985353
LINC01701	107985456
LINC01641	107985463
LINC01773	107985519
NCF4-AS1	107985578
MIR1302-2HG	107985730
PPIAP61	107985764
FSIP2-AS1	107985781
PPIAP60	107985791
LINC01866	107985806
LINC01956	107985816
LINC01826	107985818
LINC01824	107985844
LINC01833	107985879
LINC01888	107985893
LINC01868	107985924
LINC01870	107985925
LINC01965	107985928
LINC01850	107985951
LINC01825	107985970
PPIAP71	107986014
LINC01967	107986041
LINC01998	107986046
LINC02019	107986085
MDFIC2	107986096
LINC02018	107986100
LINC02034	107986125
IL20RB-AS1	107986136
LINC02083	107986147
LINC02020	107986164
LINC02051	107986165
LINC02358	107986226
LINC01218	107986233
LINC02512	107986241
LINC02600	107986251
LINC02438	107986264
LINC02473	107986266
LINC02435	107986311
LINC02465	107986313
LINC02430	107986319
LINC02272	107986322
LINC02437	107986333
LINC02163	107986389
LINC02196	107986402
LINC02100	107986408
LINCADL	107986443
LINC01863	107986480
LINC02531	107986533
ABCF1-DT	107986587
CICP24	107986730
PPIAP81	107986732
ELN-AS1	107986809
FAM237B	107986818
REXO1L5P	107986879
LINC02055	107986980
FAM27E4	107987001
RPS29P33	107987018
OOSP4B	107987155
LINC01984	107987252
RPS29P30	107987273
LINC02246	107987295
FAM239C	107987330
ZFY-AS1	107987337
FAM197Y3	107987341
ARF2P	108489980
LINP1	108570035
DINOL	108783646
GSC-DT	108868751
PRAL	109245082
BPTFP1	109286551
KPNA2P3	109286552
ARHGAP27P1-BPTFP1-KPNA2P3	109286553
SNORA50D	109616958
SNORA80C	109616959
SNORA10B	109616960
SNORA11G	109616961
SNORA15B-1	109616962
SNORA20B	109616963
SNORA22B	109616964
SNORA22C	109616965
SNORA31B	109616966
SNORA40B	109616967
SNORA40C	109616968
SNORA48B	109616969
SNORA63C	109616970
SNORA63D	109616971
SNORA68B	109616972
SNORA70J	109616973
SNORA74C-1	109616974
SNORA74D	109616975
SNORA79B	109616976
SNORA9B	109616977
SNORD31B	109616978
SNORD38D	109616979
SNORD65B	109616980
SNORD65C	109616981
SNORD77B	109616982
SNORD3F	109616983
SNORD3G	109616984
SNORD3J	109616985
SNORD13F	109616986
SNORD13G	109616987
SNORD13I	109616988
SNORD13C	109616989
SNORD13D	109616990
SNORD19C	109616991
SNORA30B	109616992
SNORA70H	109616993
SNORA75B	109616994
SNORD70B	109616995
SNORD3I	109616996
SNORA3C	109616997
SNORA50B	109616998
SNORA80D	109616999
SNORA11F	109617000
SNORA1B	109617001
SNORA21B	109617002
SNORA24B	109617003
SNORA35B	109617004
SNORA41B	109617005
SNORA63B	109617006
SNORA63E	109617007
SNORA70I	109617008
SNORA74C-2	109617009
SNORA77B	109617010
SNORD28B	109617011
SNORD53B	109617012
SNORD63B	109617013
SNORD74B	109617014
SNORD3E	109617015
SNORD3H	109617016
SNORD3K	109617017
SNORD13H	109617018
SNORD13B-1	109617019
SNORD13E	109617020
SNORD13B-2	109617021
SNORA15B-2	109617022
SNORA58B	109617023
SNORD38C	109617024
SNORD13J	109617025
SNORD155	109623450
SNORD157	109623451
SNORD159	109623452
SNORD161	109623453
SNORD162	109623454
SNORD165	109623455
SNORD167	109623456
SNORD168	109623457
SNORD170	109623458
SNORA25B	109623459
SNORD138	109623460
SNORA113	109623461
SNORA116	109623462
SNORA117	109623463
SNORA119	109623464
SNORD147	109623465
SNORD148	109623466
SNORD150	109623467
SNORD151	109623468
SNORD175	109623469
SNORD158	109623470
SNORD172	109623471
SNORD145	109623472
SNORD152	109623473
SNORD154	109623474
SNORD156	109623475
SNORD160	109623476
SNORD163	109623477
SNORD166	109623478
SNORD169	109623479
SNORD173	109623480
SNORA112	109623481
SNORA115	109623482
SNORA118	109623483
SNORD146	109623484
SNORD149	109623485
SNORD153	109623486
SNORD164	109623487
SNORA114	109623488
HTD2	109703458
DFNB54	109729086
DFNA60	109729087
DFNB78	109729088
OTSC9	109729089
DFNA61	109729090
RP35	109729091
FCMTE3	109729092
DFNB87	109729093
DFNB90	109729094
MRT18	109729096
MRT26	109729097
SPG56	109729098
DFNA63	109729100
DYT22	109729101
GLC1Q	109729102
SCAR6	109729103
DFNA55	109729104
DFNB80	109729105
DFNA62	109729106
DFNB92	109729107
RP52	109729108
MRT20	109729109
MRT22	109729110
SNORA120	109729112
DNM1P51	109729113
BRD9P2	109729114
MTCYBP34	109729115
MTCYBP36	109729116
MTCYBP38	109729117
MTCYBP41	109729118
MTCYBP43	109729119
MTCYBP45	109729120
MTND2P41	109729121
TYMSP2	109729122
DHFRP6	109729123
RPS29P31	109729124
HMGB1P50	109729125
FAM236C	109729126
KRT7-AS	109729127
LINC01930	109729128
CHMP1B-AS1	109729129
PSPC1-AS2	109729130
LINC02231	109729131
LINC02233	109729132
LINC02236	109729133
MIR4422HG	109729135
LILRB1-AS1	109729136
MEF2C-AS2	109729137
SPON1-AS1	109729138
PSMD6-AS1	109729140
TDRKH-AS1	109729141
MTCO2P34	109729142
MTCYBP33	109729143
MTCYBP40	109729144
RPS29P29	109729145
POC1B-AS1	109729146
LINC02235	109729147
MTCYBP35	109729150
MTCYBP37	109729151
MTCYBP39	109729152
MTCYBP42	109729153
MTCYBP44	109729154
MTCO1P57	109729155
MTND4LP32	109729156
MTND5P42	109729157
RPS29P32	109729158
HMGB1P51	109729159
ZFHX2-AS1	109729160
LNCSRLR	109729161
LINC02151	109729162
CPDP1	109729163
LINC02234	109729164
LINC02238	109729166
NPIPB14P	109729168
LINC02154	109729169
MTND1P37	109729170
CD44-AS1	109729172
TFAP2A-AS2	109729173
MIR4713HG	109729174
INO80-AS1	109729177
INTS9-AS1	109729178
TGFB3-AS1	109729179
SNHG26	109729180
ZNF710-AS1	109729181
DM1-AS	109729182
SLC12A5-AS1	109729184
PDXDC2P	109731405
RNA45SN4	109864271
RNA28SN4	109864272
RNA18SN4	109864273
RNA5-8SN4	109864274
RNA18SP4	109864275
RNA5-8SP9	109864276
RNA18SP3	109864277
RNA5-8SP8	109864278
RNA45SN2	109864279
RNA18SN2	109864280
RNA5-8SN2	109864281
RNA28SN2	109864282
RNA45SN3	109910379
RNA18SN3	109910380
RNA5-8SN3	109910381
RNA28SN3	109910382
RNA18SP5	109910383
RNA5-8SP10	109910384
ERVK-32	110006328
MIR4527HG	110175910
PANCR	110231149
RNA45S4	110255163
RNA28S4	110255164
RNA18S4	110255165
RNA5-8S4	110255166
RNA45S5	110255167
RNA28S5	110255168
RNA18S5	110255169
RNA5-8S5	110255170
FLICR	110437700
EEF1AKMT4	110599564
EEF1AKMT4-ECE2	110599583
ASDURF	110599588
C5-OT1	110599590
DEFB109F	110806268
DEFB131E	110806269
DEFB130C	110806270
DDIT4-AS1	110806271
BTG3-AS1	110806272
SLC5A4-AS1	110806273
TNFRSF10A-AS1	110806274
LINC02474	110806276
PNMA8C	110806277
SPRR5	110806278
SMIM28	110806279
CCDC194	110806280
CCDC195	110806281
LIF-AS1	110806283
LINC02561	110806285
LINC02567	110806286
BMF-AS1	110806288
SKAP1-AS1	110806289
MYOCOS	110806290
RNU1-151P	110806291
DEFB130D	110806292
LINC02258	110806294
C1orf232	110806296
FAM240B	110806297
C17orf113	110806298
ETDC	110806299
FLNC-AS1	110806300
LINC02560	110806301
SLC25A34-AS1	110806303
GPC3-AS1	110806308
CAMTA1-DT	110841581
LAMC1-AS1	110841583
TPM1-AS	111064646
CSNKA2IP	111064647
SMIM36	111064648
SMIM33	111064649
C19orf85	111064650
PPIAP36	111082961
PPIAP38	111082962
PPIAP39	111082963
PPIAP44	111082964
PPIAP52	111082965
PPIAP63	111082966
PPIAP68	111082967
PPIAP75	111082968
PPIAP83	111082969
PPIAP86	111082970
PPIAP88	111082971
PPIAP91	111082972
PPIAP49	111082973
PPIAP50	111082974
PPIAP85	111082975
PPIAP37	111082976
PPIAP41	111082977
PPIAP48	111082978
PPIAP57	111082979
PPIAP65	111082980
PPIAP67	111082981
PPIAP69	111082982
PPIAP76	111082983
PPIAP84	111082984
PPIAP90	111082985
CFTR-AS1	111082987
LINC02155	111082988
CXXC5-AS1	111082989
LINC02157	111082990
NARF-AS1	111082991
LINC02156	111082992
LINC02569	111082993
LINC02488	111082994
ERVK9-9	111188137
MTND5P43	111188140
ERVK9-11	111188141
ERVK9-7	111188142
ERVK9-4	111188143
ERVK9-10	111188144
ERVK9-8	111188145
ERVK9-6	111188146
ERVK9-5	111188147
ERVK9-3	111188148
ERVK9-2	111188149
ERVK9-1	111188150
LYNX1-SLURP2	111188157
MTND4P41	111188160
MTND5P45	111188162
NMBR-AS1	111216274
KIF26B-AS1	111216275
PMIS2	111216276
TEX54	111216277
OASL2P	111216278
RPS6KB2-AS1	111216279
LINC02577	111216280
LINC02574	111216282
POLH-AS1	111216283
BNC2-AS1	111216284
LINC02573	111216285
LINC02575	111216286
LINC02578	111216287
CRYZL2P-SEC16B	111240474
SRP14P2	111644132
THSD8	111644133
RNA5SP525	111644134
RNA5SP526	111644135
RNA5SP529	111644136
RNA5SP531	111644137
RNA5SP533	111644138
RNA5SP535	111644139
RNA5SP534	111644140
SRP14P3	111644142
RNA5SP524	111644143
RNA5SP527	111644144
RNA5SP528	111644145
RNA5SP536	111644146
SRP14P4	111644147
SMBD1P	111674481
MUC20-OT1	111753249
MTND4P39	112163524
MTND4P37	112163599
MTND5P44	112163614
LINC01513	112163642
C12orf81	112163659
SCGB1B3P	112163673
MTND6P35	112163686
PIGPP1	112214169
COPS5P2	112268476
KRTAP12-6P	112268487
MTND6P34	112268489
MTND4P40	112272547
MTND4P38	112272562
SUGT1P4	112272564
STRA6LP	112272565
NDUFA3P5	112272577
PRR13P6	112272601
DBF4P3	112272612
YWHAEP6	112296172
KRTAP4-17P	112296190
HSPE1P15	112323207
GTF3AP3	112323209
MTND6P37	112340375
COX6CP9	112340384
HNRNPDLP5	112351742
HSPE1P17	112352682
SYNGAP1-AS1	112390310
MTND5P46	112390311
SCGB2B1P	112416061
PFN5P	112422909
ATP6V0CP4	112436690
HNRNPA1P75	112436691
RNA5SP530	112436692
TMEM271	112441426
GCASPC	112441427
SCYGR1	112441428
SCYGR3	112441429
SCYGR4	112441430
SCYGR6	112441431
SCYGR8	112441432
MIR122HG	112441433
SHLD3	112441434
SCYGR2	112441435
SCYGR10	112441436
SCYGR5	112441437
SCYGR7	112441438
VAMP9P	112441439
LINC02590	112441441
RNA5SP532	112441442
SCGB1B1P	112441443
SLC47A1P2	112451549
TAF11L7	112488736
TAF11L8	112488737
TAF11L10	112488738
TAF11L12	112488739
TAF11L14	112488740
SPECC1P2	112488741
FAM242D	112488742
FAM242C	112488744
TAF11L9	112488745
TAF11L11	112488746
TAF11L13	112488747
S100A15A	112488748
CYP2C64P	112499600
MAPK6-DT	112543478
SIRLNT	112543493
KRTAP12-5P	112552144
CYP4F45P	112552146
TUSC2P2	112552163
LNCARSR	112577459
IL1R1-AS1	112577460
OOSP3	112577461
OOSP4A	112577462
KHDRBS2-OT	112577463
ZKSCAN2-DT	112577464
RDM1P1	112577465
RDM1P2	112577466
RDM1P4	112577467
MUC5B-AS1	112577518
LINC02598	112588022
SREBF2-AS1	112637020
TBILA	112806053
ZKSCAN7-AS1	112840933
NGF-AS1	112840934
MIRLET7A1HG	112903833
LINC02605	112935892
SCAT2	112935960
PTMAP15	112935968
SCAT8	112935969
MIR12114	113218480
MIR9718	113218481
MIR9898	113218482
MIR9900	113218483
MIR9902-1	113218484
MIR9986	113218485
MIR10392	113218486
MIR10394	113218487
MIR10396B	113218488
MIR10398	113218489
MIR10522	113218490
MIR10524	113218491
MIR10526	113218492
MIR11181	113218493
MIR9851	113218494
MIR9899	113218495
MIR9901	113218496
MIR9903	113218497
MIR9985	113218498
MIR10226	113218499
MIR10393	113218500
MIR10396A	113218501
MIR10397	113218502
MIR10399	113218503
MIR10525	113218504
MIR10527	113218505
MIR11399	113218506
MIR12113	113218507
MIR9983	113218508
MIR11401	113218509
MIR10523	113218510
MIR9902-2	113218511
MIR10400	113218512
MIR12115	113219450
MIR12116	113219451
MIR12117	113219452
MIR12119	113219453
MIR12121	113219454
MIR12122	113219455
MIR12123	113219456
MIR12124	113219457
MIR12125	113219458
MIR12126	113219459
MIR12129	113219460
MIR12131	113219461
MIR12135	113219462
MIR12128	113219463
MIR12130	113219464
MIR12132	113219465
MIR12133	113219466
MIR12136	113219467
MIR12120	113219468
MIR12118	113219469
MIR12127	113219470
Fbxl20	84961
Fbxo6	26270
Arhgap5	394
Fam208a	23272
Akap11	11215
Gm11437	284099
Vps41	27072
Zfp382	84911
Vangl2	57216
Unc13b	10497
Ccdc28a	25901
Pcdhgc4	56098
Ezh2	2146
Mthfd2l	441024
Adtrp	84830
Kcnj15	3772
Zfp644	84146
Ddb1	1642
Tax1bp1	8887
Dph5	51611
Retreg1	54463
Lhx3	8022
Ebp	10682
Dmtf1	9988
Gpr142	350383
Spata21	374955
Cog7	91949
Tmem69	51249
Hspa2	3306
Gm5294	100288524
Emg1	10436
Timm17b	10245
Pusl1	126789
Klk8	11202
Tcirg1	10312
Scaf11	9169
Mvd	4597
Yipf7	285525
Osbpl7	114881
Stx19	415117
B2m	567
Rpl19	6143
Ss18l1	26039
Serinc1	57515
Gtsf1l	149699
Oxgr1	27199
Tle4	7091
Ihh	3549
Slc9a3	6550
Cyp2r1	120227
Cfap97d1	284067
Kctd16	57528
St14	6768
Cilp	8483
Nkx1-2	390010
Fat4	79633
Ltb4r2	56413
Pla2g10	8399
Olfr1123	282770
Fzd5	7855
Stx3	6809
Alg6	29929
Snx7	51375
Wtap	9589
Zbtb22	9278
Olfr444	135941
Olfr441	135941
Olfr237-ps1	135941
Sobp	55084
Rgr	5995
Tbl3	10607
Uts2	10911
Pofut2	23275
Sap30bp	29115
Ciao2b	51647
Mindy4	84182
Fam3a	60343
Pstpip1	9051
Wdyhv1	55093
Ripor2	9750
Pdxk	8566
Brinp3	339479
Adam22	53616
Mpc2	25874
Ginm1	116254
Mixl1	83881
Exoc3	11336
Zfp36l1	677
Lfng	3955
Zfp189	7743
Tpst2	8459
Homer2	9455
Glra2	2742
Olfr1396	285659
B3gnt6	192134
Lnpep	4012
Mga	23269
Peg10	23089
Rps6ka5	9252
Dpp9	91039
Mbd3	53615
Ergic3	51614
Fbxl19	54620
Gsx1	219409
Rabl6	55684
Zfp386	162655
Capzb	832
Fabp2	2169
Olfr26	283159
Olfr933	283159
Bccip	56647
Plekho1	51177
Ckmt1	548596
Ckmt1	1159
Heph	9843
Oas1a	4938
Oas1g	4938
Gclm	2730
Wdr12	55759
Lrrc14b	389257
Fndc9	408263
Mccc1	56922
Psors1c2	170680
Adsl	158
Ptcd1	100526740
Oaz1	4946
Tspan4	7106
Clec1b	51266
Otulin	90268
Sept14	346288
Chrng	1146
Ccnd1	595
Shtn1	57698
Wdr62	284403
Cdh15	1013
Colec11	78989
Tmco6	55374
Eepd1	80820
St13	6767
Wee2	494551
Adck5	203054
Cdk14	5218
Numbl	9253
Polr2c	5432
Ndufa13	51079
Prrx2	51450
Tarbp2	6895
Slc35f6	54978
Zfp385c	100507656
Abhd12b	145447
Chrne	1145
Rnd2	8153
Katnal1	84056
Ddit4l	115265
Ppara	5465
Nmi	9111
Pax6	5080
Srrd	402055
Dnajb4	11080
Rab1a	5861
Rptn	126638
Mrps6	64968
Cldnd1	56650
Zfp366	167465
Olfr631	390059
Mybbp1a	10514
D630045J12Rik	57670
Tsg101	7251
Gpx4	2879
Kcne2	9992
Zfp385a	25946
Syndig1l	646658
Atf2	1386
Susd6	9766
Aff1	4299
Pcsk4	54760
Zfyve19	84936
Sugp2	10147
Cntnap2	26047
Itm2b	9445
Vdac2	7417
Cyp1a1	1543
Dytn	391475
Agap2	116986
Akap4	8852
Slc13a1	6561
Phkg1	5260
Ncbp2	22916
Nmbr	4829
Ubap1	51271
Ubd	10537
Kcmf1	56888
Cfap65	255101
Fam163a	148753
Hoxc6	3223
Gsdma	284110
Metrnl	284207
Tex30	93081
Armcx3	51566
Zbbx	79740
Rnf115	27246
Olfr152	10798
Zfyve1	53349
Eif1ad	84285
Pex11a	8800
Efs	10278
Cpeb3	22849
Eng	2022
Aspa	443
Tmc8	147138
Pqlc2	54896
Eya2	2139
Lsp1	4046
Tceal8	90843
Abhd10	55347
Vps13a	23230
Vax2	25806
Nbeal2	23218
Mthfsd	64779
Tgm3	7053
Dbp	1628
Nelfb	25920
Abcc10	89845
Atxn7l2	127002
Opalin	93377
Pkp1	5317
Bub1b	701
Nckap1l	3071
Snai3	333929
Gna11	2767
Zfp1	162239
Zfp446	55663
Snx13	23161
Actg1	71
Slc25a21	89874
Uqcrq	27089
Clk2	1196
Olig1	116448
Trim41	90933
Trat1	50852
Homer1	9456
Neo1	4756
Snrpf	6636
Cd59b	966
Rilp	83547
Glis3	169792
Mrgprg	386746
Ttc23	64927
Lin28a	79727
Cfap206	154313
Btla	151888
Ccdc12	151903
Gm31714	90592
Gm10324	90592
Gm7762	90592
Gm19428	90592
Usp38	84640
Fn1	2335
Vipr1	7433
Lrrc71	149499
Ino80b	83444
Tubgcp3	10426
Spred3	399473
Rab5b	5869
Mapk9	5601
Stard5	80765
Tmem54	113452
Gmeb2	26205
Phkb	5257
Adarb2	105
Mss51	118490
Fabp6	2172
Dnajc30	84277
G0s2	50486
Hist1h2bf	8339
Zfp276	92822
Adm	133
Tspan33	340348
Adamts4	9507
Ticam2	353376
Parp2	10038
Manf	7873
Igll1	3543
Igll1	100423062
Ptpn1	5770
Col5a1	1289
Mcrs1	10445
Kctd17	79734
Dohh	83475
Tlnrd1	59274
Gse1	23199
Cstf2t	23283
St8sia3	51046
St3gal6	10402
Klk1b8	354
Klk1b3	354
Klk1b24	354
Klk1b5	354
Klk1	354
Klk1b16	354
Klk1b27	354
Klk1b9	354
Klk1b21	354
Klk1b26	354
Klk1b4	354
Klk1b11	354
Klk1b1	354
Klk1b22	354
Pacsin2	11252
Rcc2	55920
Dnase1	1773
Mamdc4	158056
Ipo11	51194
Slc46a1	113235
Wnt2	7472
Aplp2	334
Bmp3	651
Med30	90390
Tgm7	116179
Vps26b	112936
Ngrn	51335
Nudcd2	134492
Nop14	8602
Erich2	285141
Sgta	6449
Pigo	84720
Npsr1	387129
Otx2	5015
Mrps18a	55168
Ltbp4	8425
Igfbp5	3488
Psme4	23198
Npr3	4883
Actbl2	345651
Umod	7369
Smpd4	55627
Cnppd1	27013
Zswim4	65249
Tbpl2	387332
6430550D23Rik	140873
Atp6v0e2	155066
Rmi1	80010
Dusp15	128853
Akap5	9495
Tspan12	23554
Pde4b	5142
Mrps24	64951
Rapgef4	11069
Ppp3r1	5534
Cst8	10047
Pus7	54517
Ccdc34	91057
Sgtb	54557
Hsd17b4	3295
P2rx6	9127
Nkx6-2	84504
Casd1	64921
Tex45	374877
Lmo1	4004
Mrpl43	84545
Tmem61	199964
Lrrc18	474354
Rnf11	26994
1700021F07Rik	128602
Mbnl3	55796
Kbtbd8	84541
Efcab9	285588
Syt6	148281
Nodal	4838
Rlim	51132
Ddo	8528
Adgrf4	221393
Kif13b	23303
Fbxo25	26260
Snapc2	6618
Ranbp3	8498
Sod1	6647
Adamts10	81794
Slitrk3	22865
Rab11b	9230
Pax3	5077
Siglecf	27181
Slmap	7871
Rerg	85004
Slc12a5	57468
Asb1	51665
Nfkbid	84807
Xcr1	2829
Plcb2	5330
B3galt5	10317
Spata25	128497
Hist1h2an	8969
Cmklr1	1240
Mogat1	116255
Gpr45	11250
Sf3b6	51639
Zfp64	55734
mt-Nd2	4536
Amy2a4	280
Amy2a2	280
Amy2a3	280
Amy2a5	280
Pdpn	10630
Pacrg	135138
Dlec1	9940
Elp5	23587
C1qtnf5	114902
Rad54b	25788
Ubl7	84993
Espnl	339768
Caly	50632
Bdh1	622
Gabpb2	126626
Gli2	2736
Togaram2	165186
Rom1	6094
Arsb	411
Asph	444
Dip2b	57609
Ndufa4l2	56901
Ythdf2	51441
Ppwd1	23398
Aco1	48
Rimklb	57494
Tas2r130	50837
Zfp30	22835
Rnase11	122651
1110008L16Rik	9692
Tnpo3	23534
Ckm	1158
Chek1	1111
Slc6a4	6532
Ophn1	4983
Klhl12	59349
Ccdc32	90416
Pold3	10714
Capn6	827
Zbtb16	7704
Bub1	699
Lrrc59	55379
Pank2	80025
Gpatch11	253635
Stac	6769
Sh3glb2	56904
Irx2	153572
Ddx21	9188
Kpna1	3836
Rbm5	10181
Mpp3	4356
Plcl2	23228
Loxl3	84695
Abca7	10347
Slc10a1	6554
Cyp3a13	1551
Pvrig	79037
Insc	387755
Gpr18	2841
Dusp27	92235
Ptpn9	5780
Trmt112	51504
Nrarp	441478
Rexo4	57109
Adra1d	146
Slco4c1	353189
